id,nombre,apellidoPaterno,apellidoMaterno,ci,fechaNacimiento,telefono,sexo,direccion,email,email_verified_at,password,type,remember_token,created_at,updated_at
1501,MARIO,QUEVEDO,HURTADO,2977049,'1982-07-09',74127395,M,CALLE AROMA 343,MARIOQUEVEDOHURTADO@gmail.com,,2977049,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1502,WENDY,ROJAS,TALAVERA,3201511,'1982-04-23',74127396,F,CALLE AROMA 343,WENDYROJASTALAVERA@gmail.com,,3201511,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1503,ALEJANDRO,QUIMAYA,NOGALES,3924806,'1982-07-23',74127397,M,Calle Quijarro 565,ALEJANDROQUIMAYANOGALES@gmail.com,,3924806,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1504,VIVIAN,PEREZHELMER,VILLARROEL,4593041,'1982-09-25',74127398,F,Calle Quijarro 565,VIVIANPEREZHELMERVILLARROEL@gmail.com,,4593041,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1505,JOSE,QUINTANA,NOGALES,1989650,'1982-12-11',74127399,M,AV. SANTOS DUMONT 303,JOSEQUINTANANOGALES@gmail.com,,1989650,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1506,ADRIANA,MOZA,ABDALA,3898504,'1982-10-23',74127400,F,AV. SANTOS DUMONT 303,ADRIANAMOZAABDALA@gmail.com,,3898504,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1507,SEM,QUIROZ,PALACIOS,3824902,'1982-07-21',74127401,M,Av. San Aurelio 676,SEMQUIROZPALACIOS@gmail.com,,3824902,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1508,ARIANNY,CLAUDIO,ARIAS,4583513,'1982-03-12',74127402,F,Av. San Aurelio 676,ARIANNYCLAUDIOARIAS@gmail.com,,4583513,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1509,VICTOR,QUIROZ,PEREZ,3857195,'1982-11-12',74127403,M,AV. SEXTO ANILLO 111,VICTORQUIROZPEREZ@gmail.com,,3857195,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1510,PAULA,FIGUEREDO,BALCAZAR,3887525,'1982-09-02',74127404,F,AV. SEXTO ANILLO 111,PAULAFIGUEREDOBALCAZAR@gmail.com,,3887525,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1511,KEVIN,QUISPE,RODRIGUEZ,32099901,'1982-11-12',74127405,M,CALLE SUÁREZ ARANA 232,KEVINQUISPERODRIGUEZ@gmail.com,,32099901,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1512,TAMIRES,GUZMAN,CARDONA,5238449,'1982-12-11',74127406,F,CALLE SUÁREZ ARANA 232,TAMIRESGUZMANCARDONA@gmail.com,,5238449,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1513,DANIEL,QUISPE,SALVATIERRA,7099222,'1982-10-31',74127407,M,Av. Velarde 121,DANIELQUISPESALVATIERRA@gmail.com,,7099222,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1514,BIANKA,QUEVEDO,CLAROS,8127902,'1982-09-12',74127408,F,Av. Velarde 121,BIANKAQUEVEDOCLAROS@gmail.com,,8127902,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1515,DANIEL,REQUENA,SUAREZ,5897429,'1982-05-21',74127409,M,AV. 12 DE JULIO 111,DANIELREQUENASUAREZ@gmail.com,,5897429,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1516,NATHALIA,LOPEZ,CORNEJO,3214077,'1982-09-15',74127410,F,AV. 12 DE JULIO 111,NATHALIALOPEZCORNEJO@gmail.com,,3214077,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1517,PABLO,REYES,TARRADELLES,531370,'1982-09-18',74127411,M,AVENIDA SANTOS DUMONT N° 654,PABLOREYESTARRADELLES@gmail.com,,531370,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1518,ANDREA,ORTIZ,FERNANDEZ,3210783,'1982-11-27',74127412,F,AVENIDA SANTOS DUMONT N° 654,ANDREAORTIZFERNANDEZ@gmail.com,,3210783,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1519,OSCAR,RIBERA,VACA,3237312,'1982-09-12',74127413,M,CALLE BALLIVIÁN 565,OSCARRIBERAVACA@gmail.com,,3237312,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1520,EMILY,MARIACA,MELGAR,1992203,'1982-05-30',74127414,F,CALLE BALLIVIÁN 565,EMILYMARIACAMELGAR@gmail.com,,1992203,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1521,FARITT,RIBERA,FERNANDEZ,5427859,'1982-03-12',74127415,M,AV. LA SALLE 888,FARITTRIBERAFERNANDEZ@gmail.com,,5427859,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1522,EMILY,MONTERO,MORENO,2942977,'1982-05-02',74127416,F,AV. LA SALLE 888,EMILYMONTEROMORENO@gmail.com,,2942977,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1523,JORGE,RIVERA,ALVARADO,3258722,'1982-12-20',74127417,M,CALLE ESPAÑA 404,JORGERIVERAALVARADO@gmail.com,,3258722,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1524,MARIANA,CUETO,MOZA,1103759,'1982-07-26',74127418,F,CALLE ESPAÑA 404,MARIANACUETOMOZA@gmail.com,,1103759,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1525,RODRIGO,RIVERA,CABALLERO,5362984,'1982-05-05',74127419,M,CALLE JUNÍN 999,RODRIGORIVERACABALLERO@gmail.com,,5362984,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1526,AFRIKA,URTUVEY,PARADA,6716820,'1982-12-05',74127420,F,CALLE JUNÍN 999,AFRIKAURTUVEYPARADA@gmail.com,,6716820,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1527,MAURICIO,RIVERO,CALLE,4687201,'1983-11-13',74127421,M,AV. NOVENO ANILLO 343,MAURICIORIVEROCALLE@gmail.com,,4687201,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1528,NISA,IBARRA,PAREDES,4617741,'1982-02-04',74127422,F,AV. NOVENO ANILLO 343,NISAIBARRAPAREDES@gmail.com,,4617741,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1529,RODRIGO,RIVERO,CATALA,3913209,'1982-09-19',74127423,M,AV. 6 DE AGOSTO 676,RODRIGORIVEROCATALA@gmail.com,,3913209,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1530,ANGELA,PEREDO,PERALES,1283134,'1982-02-23',74127424,F,AV. 6 DE AGOSTO 676,ANGELAPEREDOPERALES@gmail.com,,1283134,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1531,DAVID,ROA,CHAVEZ,6224110,'1982-07-23',74127425,M,CALLE CAMACHO 444,DAVIDROACHAVEZ@gmail.com,,6224110,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1532,LOANA,RIOS,PEREZ,1115676,'1982-12-09',74127426,F,CALLE CAMACHO 444,LOANARIOSPEREZ@gmail.com,,1115676,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1533,ROBIN,ROCA,CUELLAR,1947233,'1982-03-04',74127427,M,AV. BANZER 999,ROBINROCACUELLAR@gmail.com,,1947233,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1534,LIZETH,FLORES,PINTO,3203462,'1982-11-22',74127428,F,AV. BANZER 999,LIZETHFLORESPINTO@gmail.com,,3203462,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1535,JOSE,ROCA,FUERTES,3847399,'1982-05-20',74127429,M,CALLE LIBERTAD 222,JOSEROCAFUERTES@gmail.com,,3847399,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1536,ESMILLSEN,ZEGARRA,QUISPE,2949943,'1982-04-21',74127430,F,CALLE LIBERTAD 222,ESMILLSENZEGARRAQUISPE@gmail.com,,2949943,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1537,CRISTHIAN,RODAS,GOMEZ,3168748,'1982-05-14',74127431,M,Calle La Paz 707,CRISTHIANRODASGOMEZ@gmail.com,,3168748,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1538,DANIELA,CASTILLO,SANDOVAL,2982998,'1983-04-10',74127432,F,Calle La Paz 707,DANIELACASTILLOSANDOVAL@gmail.com,,2982998,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1539,DANIEL,RODRIGUEZ,GOMEZ,3294788,'1982-12-18',74127433,M,CALLE WARNES 121,DANIELRODRIGUEZGOMEZ@gmail.com,,3294788,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1540,FABIANA,ALARCON,VIRREIRA,4599129,'1982-11-05',74127434,F,CALLE WARNES 121,FABIANAALARCONVIRREIRA@gmail.com,,4599129,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1541,LUCAS,RODRIGUEZ,LLANOS,3941118,'1982-12-15',74127435,M,CALLE LIBERTAD 454,LUCASRODRIGUEZLLANOS@gmail.com,,3941118,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1542,BRIANA,BUSTAMANTE,EGUEZ,3722992,'1982-11-30',74127436,F,CALLE LIBERTAD 454,BRIANABUSTAMANTEEGUEZ@gmail.com,,3722992,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1543,JOEL,RODRIGUEZ,MARTINEZ,4588918,'1982-11-09',74127437,M,CALLE MURILLO N° 951,JOELRODRIGUEZMARTINEZ@gmail.com,,4588918,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1544,IRLANDA,SERRUDO,CORNEJO,4700095,'1982-03-11',74127438,F,CALLE MURILLO N° 951,IRLANDASERRUDOCORNEJO@gmail.com,,4700095,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1545,JULIO,ROJAS,MORENO,3912099,'1983-12-04',74127439,M,Av. Monseñor Rivero 808,JULIOROJASMORENO@gmail.com,,3912099,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1546,ZOE,ALEJO,SORIA,6224858,'1982-11-11',74127440,F,Av. Monseñor Rivero 808,ZOEALEJOSORIA@gmail.com,,6224858,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1547,JESUS,ROJAS,MORON,5882386,'1982-04-12',74127441,M,AV. CRISTO REDENTOR 505,JESUSROJASMORON@gmail.com,,5882386,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1548,MAGDYEL,MARIN,MONTAÑO,3845237,'1982-12-04',74127442,F,AV. CRISTO REDENTOR 505,MAGDYELMARINMONTAÑO@gmail.com,,3845237,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1549,ROMER,ROJAS,PARADA,5380916,'1982-04-10',74127443,M,CALLE PADRE PÉREZ 909,ROMERROJASPARADA@gmail.com,,5380916,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1550,FRANCIELY,POÑEZ,RIOS,3864633,'1982-11-29',74127444,F,CALLE PADRE PÉREZ 909,FRANCIELYPOÑEZRIOS@gmail.com,,3864633,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1551,AROLDO,ROJAS,PEDRAZA,3875478,'1982-11-09',74127445,M,Calle CHUQUISACA 232,AROLDOROJASPEDRAZA@gmail.com,,3875478,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1552,GLORIA,ROMERO,MEDINA,4582132,'1982-11-12',74127446,F,Calle CHUQUISACA 232,GLORIAROMEROMEDINA@gmail.com,,4582132,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1553,JORGE,ROJAS,QUISPE,3189539,'1982-12-04',74127447,M,CALLE FLORIDA 606,JORGEROJASQUISPE@gmail.com,,3189539,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1554,BEYLER,VEZGA,MAMANI,3775577,'1983-10-12',74127448,F,CALLE FLORIDA 606,BEYLERVEZGAMAMANI@gmail.com,,3775577,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1555,CARLOS,ROMAN,ROBLES,4653795,'1982-10-10',74127449,M,AV. 12 DE JULIO 454,CARLOSROMANROBLES@gmail.com,,4653795,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1556,RACHEL,SURUBI,SALAZAR,3924513,'1983-03-12',74127450,F,AV. 12 DE JULIO 454,RACHELSURUBISALAZAR@gmail.com,,3924513,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1557,MARCO,ROMERO,ROCABADO,5359159,'1982-03-25',74127451,M,AV. SÉPTIMO ANILLO 333,MARCOROMEROROCABADO@gmail.com,,5359159,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1558,ROSMERI,FIGUEROA,PIZARRO,6243427,'1982-04-02',74127452,F,AV. SÉPTIMO ANILLO 333,ROSMERIFIGUEROAPIZARRO@gmail.com,,6243427,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1559,PAULO,ROMERO,ROMERO,3186270,'1982-12-16',74127453,M,CALLE LEMOINE 565,PAULOROMEROROMERO@gmail.com,,3186270,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1560,FIORELA,LLORENTY,NINA,3754257,'1983-11-30',74127454,F,CALLE LEMOINE 565,FIORELALLORENTYNINA@gmail.com,,3754257,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1561,WALTER,ROMERO,SCHEIDL,2715412,'1982-12-17',74127455,M,CALLE POTOSÍ 232,WALTERROMEROSCHEIDL@gmail.com,,2715412,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1562,VALENTINA,MENDOZA,VILLCA,4671503,'1982-03-09',74127456,F,CALLE POTOSÍ 232,VALENTINAMENDOZAVILLCA@gmail.com,,4671503,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1563,IAGO,ROMERO,TAPIA,5366097,'1983-11-29',74127457,M,AV. SÉPTIMO ANILLO 333,IAGOROMEROTAPIA@gmail.com,,5366097,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1564,VALENTINA,SUCRE,CUELLAR,3868745,'1983-04-25',74127458,F,AV. SÉPTIMO ANILLO 333,VALENTINASUCRECUELLAR@gmail.com,,3868745,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1565,KEVIN,ROMERO,VELASQUEZ,3848920,'1983-11-20',74127459,M,AV. DÉCIMO ANILLO 565,KEVINROMEROVELASQUEZ@gmail.com,,3848920,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1566,EYMI,VACA,CLAURE,7785090,'1982-11-11',74127460,F,AV. DÉCIMO ANILLO 565,EYMIVACACLAURE@gmail.com,,7785090,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1567,JUAN,ROSAS,VENTURA,3036774,'1982-03-09',74127461,M,AV. 25 DE MAYO 676,JUANROSASVENTURA@gmail.com,,3036774,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1568,RIHANNA,ORTIZ,TORRES,3269169,'1983-10-23',74127462,F,AV. 25 DE MAYO 676,RIHANNAORTIZTORRES@gmail.com,,3269169,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1569,MIGUEL,RUIZ,VILLARROEL,6269335,'1982-12-16',74127463,M,AV. CAÑOTO 101,MIGUELRUIZVILLARROEL@gmail.com,,6269335,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1570,YORGELY,JUSTINIANO,AGUILERA,2836447,'1982-04-07',74127464,F,AV. CAÑOTO 101,YORGELYJUSTINIANOAGUILERA@gmail.com,,2836447,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1571,ALEX,SAENZ,CALLE,3627066,'1982-04-30',74127465,M,CALLE LIBERTAD 343,ALEXSAENZCALLE@gmail.com,,3627066,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1572,ALIS,MARTINS,TORO,1599012,'1982-02-04',74127466,F,CALLE LIBERTAD 343,ALISMARTINSTORO@gmail.com,,1599012,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1573,FABRIZIO,SAENZ,CAMARGO,1995817,'1983-07-12',74127467,M,CALLE CAMACHO 555,FABRIZIOSAENZCAMARGO@gmail.com,,1995817,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1574,JHERLY,PANIAGUA,ARONI,4673676,'1983-07-22',74127468,F,CALLE CAMACHO 555,JHERLYPANIAGUAARONI@gmail.com,,4673676,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1575,JORGE,SAENZ,CLAROS,4551189,'1983-09-09',74127469,M,AV. ROCA Y CORONADO 343,JORGESAENZCLAROS@gmail.com,,4551189,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1576,ANGELICA,RIVERO,GARCIA,5491158,'1982-05-12',74127470,F,AV. ROCA Y CORONADO 343,ANGELICARIVEROGARCIA@gmail.com,,5491158,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1577,DANIEL,SALAS,CUELLAR,6207109,'1982-02-16',74127471,M,CALLE BALLIVIÁN 202,DANIELSALASCUELLAR@gmail.com,,6207109,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1578,ARIANA,JANCO,ALMANZA,11393297,'1982-11-21',74127472,F,CALLE BALLIVIÁN 202,ARIANAJANCOALMANZA@gmail.com,,11393297,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1579,FRANK,SALAZAR,GARCIA,3278841,'1983-09-27',74127473,M,CALLE COCHABAMBA 565,FRANKSALAZARGARCIA@gmail.com,,3278841,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1580,TANIA.,ALMAZAN,QUINTANA,2838518,'1983-11-20',74127474,F,CALLE COCHABAMBA 565,TANIA.ALMAZANQUINTANA@gmail.com,,2838518,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1581,LUIS,SALAZAR,GOMEZ,3925685,'1983-03-19',74127475,M,AV. IRALA 555,LUISSALAZARGOMEZ@gmail.com,,3925685,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1582,ARIADNA,CUELLAR,TARRAGA,2849848,'1982-11-25',74127476,F,AV. IRALA 555,ARIADNACUELLARTARRAGA@gmail.com,,2849848,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1583,NICOLAS,SALAZAR,GUTIERREZ,3606369,'1983-07-11',74127477,M,AV. BENI 666,NICOLASSALAZARGUTIERREZ@gmail.com,,3606369,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1584,DANIA,VALDEZ,BORJA,5863099,'1984-09-30',74127478,F,AV. BENI 666,DANIAVALDEZBORJA@gmail.com,,5863099,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1585,MIJAHIL,SALAZAR,GUZMAN,4722007,'1983-04-11',74127479,M,AV. 25 DE MAYO 333,MIJAHILSALAZARGUZMAN@gmail.com,,4722007,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1586,RIHANNA,VILLARROEL,BALCAZAR,4599957,'1983-09-26',74127480,F,AV. 25 DE MAYO 333,RIHANNAVILLARROELBALCAZAR@gmail.com,,4599957,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1587,JESUS,SALCES,JALDIN,4599958,'1983-09-10',74127481,M,CALLE PARI 444,JESUSSALCESJALDIN@gmail.com,,4599958,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1588,SAMIRA,PEÑAFIEL,MOJICA,950416,'1983-12-04',74127482,F,CALLE PARI 444,SAMIRAPEÑAFIELMOJICA@gmail.com,,950416,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1589,ALEJANDRO,SALINAS,MARTINEZ,5264886,'1982-02-16',74127483,M,Calle Ballivián 787,ALEJANDROSALINASMARTINEZ@gmail.com,,5264886,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1590,NATIVIDAD,IBAÑEZ,TANGARA,4662050,'1982-11-18',74127484,F,Calle Ballivián 787,NATIVIDADIBAÑEZTANGARA@gmail.com,,4662050,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1591,LUIS,SALVATIERRA,MEDINA,6253150,'1983-11-26',74127485,M,AV. BENI 555,LUISSALVATIERRAMEDINA@gmail.com,,6253150,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1592,AYLIN,CUASACE,RODRIGUEZ,3180788,'1982-05-09',74127486,F,AV. BENI 555,AYLINCUASACERODRIGUEZ@gmail.com,,3180788,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1593,OSCAR,SALVATIERRA,MENECES,3264065,'1982-05-10',74127487,M,Av. Centenario 898,OSCARSALVATIERRAMENECES@gmail.com,,3264065,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1594,GIOVANNI,FLORES,GUZMAN,5366168,'1982-11-30',74127488,F,Av. Centenario 898,GIOVANNIFLORESGUZMAN@gmail.com,,5366168,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1595,LUIS,SALVATIERRA,PADILLA,3245144,'1983-10-26',74127489,M,AV. OCTAVO ANILLO 555,LUISSALVATIERRAPADILLA@gmail.com,,3245144,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1596,LIZ,GUTIERREZ,BALDERRAMA,4679969,'1982-04-29',74127490,F,AV. OCTAVO ANILLO 555,LIZGUTIERREZBALDERRAMA@gmail.com,,4679969,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1597,EDGAR,SALVATIERRA,PAZ,5845780,'1983-12-19',74127491,M,AV. BANZER 789. CUARTO ANILLO,EDGARSALVATIERRAPAZ@gmail.com,,5845780,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1598,SOFIA,ROMERO,RIVERO,3282659,'1983-09-30',74127492,F,AV. BANZER 789. CUARTO ANILLO,SOFIAROMERORIVERO@gmail.com,,3282659,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1599,CARLOS,SALVATIERRA,PEÑA,2945450,'1982-05-05',74127493,M,CALLE ANICETO ARCE 676,CARLOSSALVATIERRAPEÑA@gmail.com,,2945450,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1600,JAZMIN,VILLCA,ASPETTY,2997032,'1982-12-03',74127494,F,CALLE ANICETO ARCE 676,JAZMINVILLCAASPETTY@gmail.com,,2997032,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1601,RICARDO,SANCHEZ,PIZARRO,5336384,'1982-03-02',74127495,M,CALLE PADRE PÉREZ 898,RICARDOSANCHEZPIZARRO@gmail.com,,5336384,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1602,NOELIA,CUELLAR,SUAREZ,4151005,'1983-02-22',74127496,F,CALLE PADRE PÉREZ 898,NOELIACUELLARSUAREZ@gmail.com,,4151005,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1603,MATTHEW,SANCHEZ,RIVAS,3726774,'1983-09-26',74127497,M,CALLE ANICETO ARCE 787,MATTHEWSANCHEZRIVAS@gmail.com,,3726774,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1604,CARLA,CUEVA,AGUAYO,5401924,'1982-02-23',74127498,F,CALLE ANICETO ARCE 787,CARLACUEVAAGUAYO@gmail.com,,5401924,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1605,DI,SANCHEZ,ROCA,5861453,'1983-07-12',74127499,M,AV. QUINTO ANILLO 303,DISANCHEZROCA@gmail.com,,5861453,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1606,KARLA,HUANCA,ORTUÑO,4427189,'1982-02-24',74127500,F,AV. QUINTO ANILLO 303,KARLAHUANCAORTUÑO@gmail.com,,4427189,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1607,JESUS,SANCHEZ,SALINAS,1311293,'1982-05-23',74127501,M,Calle Warnes 909,JESUSSANCHEZSALINAS@gmail.com,,1311293,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1608,ANTHONELLA,SANCHEZ,SANDOVAL,3275821,'1982-12-17',74127502,F,Calle Warnes 909,ANTHONELLASANCHEZSANDOVAL@gmail.com,,3275821,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1609,ROLANDO,SANDOVAL,SEGOVIA,9673695,'1983-11-12',74127503,M,CALLE ANICETO ARCE 444,ROLANDOSANDOVALSEGOVIA@gmail.com,,9673695,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1610,ITZELY,CORTEZ,SANCHEZ,3391579,'1983-12-18',74127504,F,CALLE ANICETO ARCE 444,ITZELYCORTEZSANCHEZ@gmail.com,,3391579,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1611,JHON,SANDOVAL,TORRICO,3217118,'1983-12-12',74127505,M,CALLE COCHABAMBA 454,JHONSANDOVALTORRICO@gmail.com,,3217118,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1612,ROSARIO,SALAZAR,FUENTES,3167876,'1983-09-10',74127506,F,CALLE COCHABAMBA 454,ROSARIOSALAZARFUENTES@gmail.com,,3167876,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1613,MAXIMO,SANTILLAN,TORRICO,3833585,'1983-10-15',74127507,M,CALLE MAN CÉSPED 404,MAXIMOSANTILLANTORRICO@gmail.com,,3833585,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1614,CARMEN,PEREZ,JIMENEZ,4612524,'1983-11-16',74127508,F,CALLE MAN CÉSPED 404,CARMENPEREZJIMENEZ@gmail.com,,4612524,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1615,RUBEN,SANTOS,VACA,3271423,'1982-03-30',74127509,M,AV. 24 DE SEPTIEMBRE 555. OCTAVO ANILLO,RUBENSANTOSVACA@gmail.com,,3271423,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1616,MAILY,BARRERA,VAQUERO,4002125,'1984-11-05',74127510,F,AV. 24 DE SEPTIEMBRE 555. OCTAVO ANILLO,MAILYBARRERAVAQUERO@gmail.com,,4002125,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1617,JUAN,SANTOS,VARGAS,4002126,'1982-03-27',74127511,M,AV. SEXTO ANILLO 505,JUANSANTOSVARGAS@gmail.com,,4002126,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1618,FLAVIA,MENGARI,COCA,3856669,'1983-09-05',74127512,F,AV. SEXTO ANILLO 505,FLAVIAMENGARICOCA@gmail.com,,3856669,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1619,JUAN,SANTOS,VEGA,3169937,'1983-07-31',74127513,M,AV. CUARTO ANILLO 777,JUANSANTOSVEGA@gmail.com,,3169937,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1620,NATALIA,PEDRO,SUAREZ,1141000,'1983-12-25',74127514,F,AV. CUARTO ANILLO 777,NATALIAPEDROSUAREZ@gmail.com,,1141000,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1621,SANTIAGO,SANTOS,COLQUE,6216565,'1983-09-09',74127515,M,CALLE JUNÍN 787,SANTIAGOSANTOSCOLQUE@gmail.com,,6216565,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
1622,SOFIA,RAMOS,ALTAMIRANO,3260203,'1983-09-09',74127516,F,CALLE JUNÍN 787,SOFIARAMOSALTAMIRANO@gmail.com,,3260203,PPff.,,2024-06-07  5:32:47,2024-06-07  5:32:47
